FL_DATE,AIRLINE_ID,FL_NUM,REGION,ORIGIN_STATE_NAME,ORIGIN_CITY_NAME,DEST_CITY_NAME,SCH_ARR_TIME,ACT_ARR_TIME,ARR_DELAY,SCH_DEPT_TIME,ACT_DEPT_TIME,DEPT_DELAY
12/31/2017,19393,3972,Midwest,Indiana,Indianapolis,Orlando,8:25,8:12,-13,6:00,5:57,-3
12/31/2017,19393,4201,West,California,San Jose,San Diego,14:05,13:52,-13,12:45,12:41,-4
12/31/2017,19393,4205,West,Utah,Salt Lake City,Los Angeles,8:25,8:12,-13,7:05,7:10,5
12/31/2017,19393,4205,West,California,San Jose,Las Vegas,12:05,11:52,-13,10:45,10:41,-4
12/31/2017,19393,4207,South,Texas,San Antonio,New Orleans,9:05,8:52,-13,7:45,7:42,-3
12/31/2017,19393,4316,West,California,San Jose,Phoenix,21:20,21:07,-13,18:35,18:33,-2
12/31/2017,19393,4399,Midwest,Wisconsin,Milwaukee,Tampa,9:50,9:37,-13,6:00,6:04,4
12/31/2017,19393,4405,Northeast,New Jersey,Newark,Orlando,13:55,13:42,-13,11:00,10:56,-4
12/31/2017,19393,4409,South,Louisiana,New Orleans,Tampa,10:40,10:27,-13,8:15,8:09,-6
12/31/2017,19393,4516,West,California,Burbank,Oakland,18:35,18:22,-13,17:20,17:18,-2
12/31/2017,19393,4517,West,California,San Francisco,Denver,19:05,18:52,-13,15:40,15:38,-2
12/31/2017,19393,4582,West,California,Oakland,Phoenix,17:50,17:37,-13,15:00,15:03,3
12/31/2017,19393,4864,West,California,Los Angeles,Dallas,20:55,20:42,-13,16:00,16:04,4
12/31/2017,19393,4877,Midwest,Ohio,Cleveland,Atlanta,19:20,19:07,-13,17:10,17:20,10
12/31/2017,19393,4898,Midwest,Kansas,Wichita,Las Vegas,16:20,16:07,-13,15:35,15:27,-8
12/31/2017,19393,4950,West,Arizona,Phoenix,Oklahoma City,17:25,17:12,-13,14:25,14:25,0
12/31/2017,19393,4970,West,California,San Diego,St. Louis,21:00,20:47,-13,15:40,15:40,0
12/31/2017,19393,5212,Midwest,Illinois,Chicago,Boston,21:35,21:22,-13,18:25,18:21,-4
12/31/2017,19393,5579,West,Nevada,Las Vegas,Baltimore,21:50,21:37,-13,14:25,14:47,22
12/31/2017,19393,6273,Midwest,Ohio,Cleveland,Milwaukee,13:45,13:32,-13,13:25,13:21,-4
12/31/2017,19393,6668,West,Nevada,Las Vegas,San Jose,10:40,10:27,-13,9:10,9:13,3
12/31/2017,19393,6742,South,Texas,Dallas,Midland/Odessa,10:30,10:17,-13,9:15,9:10,-5
12/31/2017,19393,47,South,Florida,Orlando,Washington,14:55,14:43,-12,12:50,12:48,-2
12/31/2017,19977,216,South,Texas,Austin,Houston,15:27,15:15,-12,14:22,14:11,-11
12/31/2017,19805,238,South,Virginia,Washington,Miami,20:40,20:28,-12,17:45,17:44,-1
12/31/2017,19977,239,Northeast,New Jersey,Newark,Nashville,17:33,17:21,-12,15:51,15:47,-4
12/31/2017,19977,248,Midwest,Illinois,Chicago,Dallas/Fort Worth,18:31,18:19,-12,15:55,15:51,-4
12/31/2017,19805,288,Midwest,Illinois,Chicago,New York,23:34,23:22,-12,20:30,20:27,-3
12/31/2017,19805,302,West,Arizona,Tucson,Dallas/Fort Worth,9:33,9:21,-12,6:20,6:20,0
12/31/2017,19805,307,West,Arizona,Phoenix,Portland,17:06,16:54,-12,15:15,15:11,-4
12/31/2017,19805,333,Northeast,Massachusetts,Boston,Los Angeles,14:29,14:17,-12,10:45,10:55,10
12/31/2017,19805,493,South,Texas,Austin,Phoenix,9:03,8:51,-12,7:30,7:24,-6
12/31/2017,19805,500,West,California,San Jose,Phoenix,15:29,15:17,-12,12:41,12:40,-1
12/31/2017,19977,572,West,California,Los Angeles,Houston,20:35,20:23,-12,15:19,15:14,-5
12/31/2017,19977,583,South,Florida,Miami,San Francisco,21:05,20:53,-12,17:37,17:33,-4
12/31/2017,19805,597,Northeast,Pennsylvania,Philadelphia,Los Angeles,13:50,13:38,-12,10:30,10:28,-2
12/31/2017,19977,651,Midwest,Illinois,Chicago,San Diego,21:53,21:41,-12,19:26,19:31,5
12/31/2017,19790,674,Midwest,Minnesota,Minneapolis,Detroit,23:27,23:15,-12,20:40,20:37,-3
12/31/2017,19790,704,West,Utah,Salt Lake City,New Orleans,13:57,13:45,-12,9:30,9:36,6
12/31/2017,19790,754,South,Mississippi,Jackson/Vicksburg,Atlanta,8:18,8:06,-12,6:00,5:56,-4
12/31/2017,19790,768,South,Georgia,Atlanta,West Palm Beach/Palm Beach,15:41,15:29,-12,13:52,13:48,-4
12/31/2017,19977,782,Midwest,Illinois,Chicago,Dallas/Fort Worth,22:00,21:48,-12,19:23,19:20,-3
12/31/2017,19977,784,Midwest,Minnesota,Minneapolis,Houston,8:35,8:23,-12,5:30,5:38,8
12/31/2017,19805,793,West,Arizona,Phoenix,Fresno,11:52,11:40,-12,11:05,11:02,-3
12/31/2017,19805,856,South,North Carolina,Charlotte,Washington,22:02,21:50,-12,20:39,20:34,-5
12/31/2017,19805,893,South,Virginia,Norfolk,Charlotte,6:39,6:27,-12,5:19,5:09,-10
12/31/2017,19790,893,West,Montana,Missoula,Salt Lake City,7:47,7:35,-12,6:00,6:01,1
12/31/2017,19393,929,South,Georgia,Atlanta,Orlando,13:35,13:23,-12,12:10,12:05,-5
12/31/2017,19805,937,South,Florida,Tampa,Miami,9:45,9:33,-12,8:35,8:33,-2
12/31/2017,19393,961,Northeast,New Jersey,Newark,Chicago,13:30,13:18,-12,12:05,12:05,0
12/31/2017,19805,971,Northeast,Massachusetts,Boston,Miami,14:38,14:26,-12,11:00,10:59,-1
12/31/2017,19790,980,South,Georgia,Atlanta,Boston,17:34,17:22,-12,15:00,14:57,-3
12/31/2017,19790,981,Northeast,Massachusetts,Boston,Atlanta,16:33,16:21,-12,13:27,13:24,-3
12/31/2017,19977,985,South,Florida,Fort Lauderdale,Newark,9:14,9:02,-12,6:19,6:12,-7
12/31/2017,19790,991,South,Georgia,Atlanta,Detroit,16:01,15:49,-12,13:58,13:58,0
12/31/2017,19790,1054,Northeast,Connecticut,Hartford,Atlanta,10:13,10:01,-12,7:15,7:12,-3
12/31/2017,19790,1058,South,Florida,Orlando,Atlanta,16:01,15:49,-12,14:20,14:19,-1
12/31/2017,19790,1082,South,Tennessee,Nashville,Atlanta,8:10,7:58,-12,6:00,5:55,-5
12/31/2017,19790,1087,South,Florida,Daytona Beach,Atlanta,15:43,15:31,-12,14:07,14:04,-3
12/31/2017,19977,1113,Midwest,Illinois,Chicago,Houston,22:11,21:59,-12,19:22,19:21,-1
12/31/2017,19977,1125,West,California,Los Angeles,Houston,13:34,13:22,-12,8:17,8:07,-10
12/31/2017,19790,1135,South,Florida,Jacksonville,Minneapolis,16:59,16:47,-12,14:37,14:29,-8
12/31/2017,19790,1154,South,Texas,San Antonio,Salt Lake City,9:00,8:48,-12,6:45,6:43,-2
12/31/2017,19977,1189,Midwest,Illinois,Chicago,Fort Myers,11:25,11:13,-12,7:30,7:29,-1
12/31/2017,19790,1212,West,California,Los Angeles,Detroit,14:26,14:14,-12,7:00,7:08,8
12/31/2017,19977,1213,Midwest,Illinois,Chicago,San Francisco,18:39,18:27,-12,15:58,15:55,-3
12/31/2017,19790,1251,Midwest,Ohio,Cleveland,Atlanta,18:33,18:21,-12,16:20,16:19,-1
12/31/2017,19977,1257,South,Texas,Houston,San Francisco,16:45,16:33,-12,14:21,14:34,13
12/31/2017,19790,1259,South,Georgia,Atlanta,Oklahoma City,23:15,23:03,-12,21:50,21:42,-8
12/31/2017,19790,1282,South,Florida,Miami,New York,22:45,22:33,-12,19:35,19:46,11
12/31/2017,19977,1284,West,California,San Diego,Houston,15:16,15:04,-12,10:05,10:02,-3
12/31/2017,19977,1292,West,Hawaii,Lihue,Los Angeles,5:07,4:55,-12,21:40,21:39,-1
12/31/2017,19805,1293,South,Florida,Miami,Christiansted,15:43,15:31,-12,11:59,11:53,-6
12/31/2017,19790,1298,Midwest,Minnesota,Minneapolis,Los Angeles,13:37,13:25,-12,11:30,11:34,4
12/31/2017,19790,1298,West,California,Los Angeles,Kona,20:30,20:18,-12,16:35,16:44,9
12/31/2017,19790,1314,Midwest,Missouri,Kansas City,Salt Lake City,16:03,15:51,-12,14:05,14:11,6
12/31/2017,19790,1318,West,California,Palm Springs,Minneapolis,18:30,18:18,-12,13:00,13:08,8
12/31/2017,19790,1330,West,Hawaii,Honolulu,New York,8:25,8:13,-12,17:39,17:36,-3
12/31/2017,19790,1403,South,Georgia,Atlanta,Los Angeles,15:48,15:36,-12,13:40,13:39,-1
12/31/2017,19805,1404,Northeast,Massachusetts,Boston,Chicago,9:09,8:57,-12,7:00,7:07,7
12/31/2017,19790,1416,South,Florida,Jacksonville,Atlanta,18:14,18:02,-12,16:50,16:46,-4
12/31/2017,19790,1430,South,Georgia,Atlanta,San Diego,13:25,13:13,-12,11:29,11:32,3
12/31/2017,19790,1431,South,Georgia,Atlanta,Little Rock,19:49,19:37,-12,19:06,19:02,-4
12/31/2017,19977,1456,West,California,San Francisco,Newark,9:24,9:12,-12,0:56,0:50,-6
12/31/2017,19790,1467,Midwest,Minnesota,Minneapolis,Philadelphia,0:11,23:59,-12,20:25,20:22,-3
12/31/2017,19805,1484,Northeast,New York,New York,Eagle,20:02,19:50,-12,16:59,16:59,0
12/31/2017,19790,1516,South,Georgia,Atlanta,Key West,12:55,12:43,-12,11:00,10:58,-2
12/31/2017,19790,1527,South,Georgia,Atlanta,Fort Lauderdale,17:50,17:38,-12,16:00,15:57,-3
12/31/2017,19805,1529,Northeast,Pennsylvania,Philadelphia,San Juan,22:43,22:31,-12,17:44,17:55,11
12/31/2017,19805,1533,South,Virginia,Washington,Miami,14:49,14:37,-12,12:01,11:56,-5
12/31/2017,19790,1534,South,Georgia,Atlanta,Indianapolis,15:59,15:47,-12,14:25,14:23,-2
12/31/2017,19977,1543,South,Florida,Miami,Newark,17:32,17:20,-12,14:27,14:28,1
12/31/2017,19805,1553,South,Florida,Miami,Boston,17:29,17:17,-12,14:20,14:17,-3
12/31/2017,19790,1570,Midwest,Missouri,St. Louis,Atlanta,13:44,13:32,-12,11:04,11:04,0
12/31/2017,19805,1618,West,Arizona,Phoenix,Miami,21:27,21:15,-12,15:05,15:03,-2
12/31/2017,19977,1671,South,Texas,Houston,Seattle,22:51,22:39,-12,19:55,20:01,6
12/31/2017,19805,1681,South,Florida,Tampa,Washington,9:23,9:11,-12,7:10,7:08,-2
12/31/2017,19977,1684,West,California,San Francisco,Lihue,20:53,20:41,-12,16:50,16:59,9
12/31/2017,19790,1686,South,Virginia,Washington,Detroit,7:40,7:28,-12,6:00,5:58,-2
12/31/2017,19790,1713,South,Florida,Orlando,Atlanta,8:04,7:52,-12,6:30,6:29,-1
12/31/2017,19977,1718,West,California,Los Angeles,Kona,20:05,19:53,-12,16:00,15:47,-13
12/31/2017,19977,1725,West,California,San Francisco,Kahului,12:45,12:33,-12,9:07,9:02,-5
12/31/2017,19790,1735,West,California,Los Angeles,Lihue,21:25,21:13,-12,17:05,16:59,-6
12/31/2017,19805,1739,South,North Carolina,Charlotte,Austin,20:27,20:15,-12,18:20,18:18,-2
12/31/2017,19805,1746,Northeast,Pennsylvania,Philadelphia,Orlando,13:20,13:08,-12,10:37,10:35,-2
12/31/2017,19977,1781,South,Texas,Houston,Sacramento,12:00,11:48,-12,9:40,9:40,0
12/31/2017,19790,1793,South,Georgia,Atlanta,Jacksonville,11:35,11:23,-12,10:25,10:20,-5
12/31/2017,19977,1795,South,Texas,Houston,Tucson,20:21,20:09,-12,18:35,18:34,-1
12/31/2017,19805,1801,South,Florida,Tampa,Philadelphia,9:45,9:33,-12,7:18,7:15,-3
12/31/2017,19790,1810,South,Georgia,Atlanta,Dallas/Fort Worth,17:53,17:41,-12,16:21,16:19,-2
12/31/2017,19805,1811,South,Florida,Miami,Washington,14:43,14:31,-12,12:10,12:02,-8
12/31/2017,19790,1820,South,Georgia,Atlanta,Salt Lake City,16:19,16:07,-12,13:53,13:52,-1
12/31/2017,19977,1859,South,Texas,Houston,Phoenix,14:05,13:53,-12,12:03,12:02,-1
12/31/2017,19805,1862,Northeast,Massachusetts,Boston,Charlotte,8:35,8:23,-12,5:57,5:56,-1
12/31/2017,19805,1907,South,North Carolina,Raleigh/Durham,Charlotte,17:01,16:49,-12,15:49,15:46,-3
12/31/2017,19805,1924,South,Florida,Orlando,Charlotte,6:38,6:26,-12,5:00,4:56,-4
12/31/2017,19790,1947,South,Georgia,Atlanta,Minneapolis,21:00,20:48,-12,19:11,19:11,0
12/31/2017,19790,1964,South,Georgia,Atlanta,Jacksonville,17:38,17:26,-12,16:30,16:29,-1
12/31/2017,19805,1988,South,North Carolina,Charlotte,Albany,13:51,13:39,-12,11:50,11:50,0
12/31/2017,19805,2001,Midwest,Illinois,Chicago,Philadelphia,8:01,7:49,-12,5:00,4:57,-3
12/31/2017,19977,2001,Northeast,New Jersey,Newark,Chicago,8:07,7:55,-12,6:35,6:28,-7
12/31/2017,19805,2005,South,Florida,West Palm Beach/Palm Beach,Charlotte,15:05,14:53,-12,13:08,13:02,-6
12/31/2017,19805,2018,South,Georgia,Atlanta,Charlotte,17:10,16:58,-12,15:48,15:45,-3
12/31/2017,19790,2020,South,Tennessee,Memphis,Los Angeles,8:40,8:28,-12,6:10,6:11,1
12/31/2017,19790,2026,South,Florida,Fort Lauderdale,Atlanta,14:54,14:42,-12,12:55,12:43,-12
12/31/2017,19805,2033,South,North Carolina,Charlotte,Fort Myers,18:30,18:18,-12,16:30,16:28,-2
12/31/2017,19977,2042,South,Virginia,Washington,San Francisco,11:15,11:03,-12,7:55,7:50,-5
12/31/2017,19977,2048,South,Texas,Austin,Chicago,11:09,10:57,-12,8:30,8:19,-11
12/31/2017,19805,2053,South,Florida,Tampa,Charlotte,15:34,15:22,-12,13:50,13:45,-5
12/31/2017,19977,2066,Midwest,Illinois,Chicago,Fort Lauderdale,14:51,14:39,-12,10:42,10:49,7
12/31/2017,19977,2105,South,Texas,Houston,San Antonio,15:27,15:15,-12,14:20,14:12,-8
12/31/2017,19790,2119,West,California,San Francisco,Atlanta,19:36,19:24,-12,11:55,12:15,20
12/31/2017,19790,2170,West,Utah,Salt Lake City,Los Angeles,16:35,16:23,-12,15:29,15:31,2
12/31/2017,19790,2173,West,California,Los Angeles,Minneapolis,17:10,16:58,-12,11:30,11:34,4
12/31/2017,19805,2185,Midwest,Illinois,Chicago,Minneapolis,22:14,22:02,-12,20:49,20:45,-4
12/31/2017,19790,2192,South,Florida,Tampa,Detroit,19:23,19:11,-12,16:35,16:35,0
12/31/2017,19790,2229,West,Washington,Seattle,Honolulu,12:50,12:38,-12,8:05,8:13,8
12/31/2017,19805,2265,South,Florida,Fort Lauderdale,Chicago,15:35,15:23,-12,13:10,13:02,-8
12/31/2017,19805,2303,West,Colorado,Eagle,Chicago,13:41,13:29,-12,9:45,9:45,0
12/31/2017,19790,2336,South,Florida,Fort Myers,Atlanta,9:46,9:34,-12,8:00,7:54,-6
12/31/2017,19790,2351,South,North Carolina,Raleigh/Durham,Atlanta,12:09,11:57,-12,10:38,10:35,-3
12/31/2017,19790,2356,West,Nevada,Las Vegas,Salt Lake City,19:34,19:22,-12,17:14,17:07,-7
12/31/2017,19977,2426,West,California,Santa Ana,Denver,16:49,16:37,-12,13:35,13:34,-1
12/31/2017,19805,2428,South,North Carolina,Raleigh/Durham,Dallas/Fort Worth,8:22,8:10,-12,6:00,5:56,-4
12/31/2017,19805,2435,South,Florida,Miami,Los Angeles,18:25,18:13,-12,15:30,15:29,-1
12/31/2017,19790,2492,South,Florida,Fort Myers,Detroit,10:56,10:44,-12,8:05,7:59,-6
12/31/2017,19790,2506,South,Georgia,Atlanta,Minneapolis,16:20,16:08,-12,14:30,14:29,-1
12/31/2017,19790,2509,South,Georgia,Atlanta,Melbourne,10:39,10:27,-12,9:12,9:07,-5
12/31/2017,19790,2517,Midwest,Michigan,Detroit,Orlando,15:14,15:02,-12,12:25,12:36,11
12/31/2017,19805,2539,South,Florida,Miami,Boston,22:58,22:46,-12,19:40,19:41,1
12/31/2017,19790,2575,South,South Carolina,Charleston,Atlanta,7:15,7:03,-12,6:00,5:57,-3
12/31/2017,19790,2617,South,Georgia,Atlanta,Madison,10:30,10:18,-12,9:22,9:19,-3
12/31/2017,19805,2619,Midwest,Illinois,Chicago,Tampa,15:47,15:35,-12,12:10,12:14,4
12/31/2017,19805,2621,West,Nevada,Reno,Dallas/Fort Worth,6:02,5:50,-12,0:59,0:57,-2
12/31/2017,19805,2634,Midwest,Illinois,Chicago,Fort Myers,12:40,12:28,-12,8:50,8:52,2
12/31/2017,19790,2634,Northeast,New York,New York,Orlando,14:51,14:39,-12,11:50,11:45,-5
12/31/2017,19790,2640,South,Tennessee,Nashville,Atlanta,10:00,9:48,-12,7:45,7:42,-3
12/31/2017,19805,2662,South,Florida,Miami,Washington,20:06,19:54,-12,17:30,17:23,-7
12/31/2017,19805,2692,Northeast,New Jersey,Newark,Chicago,12:39,12:27,-12,10:52,10:43,-9
12/31/2017,19805,2702,South,Virginia,Washington,Los Angeles,10:22,10:10,-12,7:00,6:57,-3
12/31/2017,19805,2740,Midwest,Illinois,Chicago,Boston,23:21,23:09,-12,20:10,20:11,1
12/31/2017,19790,2767,West,Utah,Salt Lake City,Honolulu,16:01,15:49,-12,11:50,12:06,16
12/31/2017,19790,2788,Northeast,New York,Albany,Atlanta,17:10,16:58,-12,14:00,14:14,14
12/31/2017,19393,2817,South,Georgia,Atlanta,Kansas City,10:40,10:28,-12,9:20,9:16,-4
12/31/2017,19393,2844,West,Arizona,Phoenix,Las Vegas,6:40,6:28,-12,6:35,6:31,-4
12/31/2017,19790,2863,South,Georgia,Atlanta,Seattle,19:29,19:17,-12,16:40,16:39,-1
12/31/2017,19393,2973,South,Texas,San Antonio,Dallas,10:55,10:43,-12,9:55,9:51,-4
12/31/2017,19393,3016,West,Arizona,Tucson,Las Vegas,7:50,7:38,-12,7:30,7:26,-4
12/31/2017,19393,3038,South,Maryland,Baltimore,Hartford,10:25,10:13,-12,9:15,9:10,-5
12/31/2017,19393,3050,South,Tennessee,Nashville,San Antonio,11:50,11:38,-12,9:20,9:15,-5
12/31/2017,19393,3072,South,Tennessee,Nashville,Boston,14:55,14:43,-12,11:30,11:37,7
12/31/2017,19393,3079,Midwest,Missouri,Kansas City,Chicago,12:35,12:23,-12,11:15,11:14,-1
12/31/2017,19393,3084,South,Tennessee,Nashville,Kansas City,11:05,10:53,-12,9:20,9:15,-5
12/31/2017,19393,3095,Northeast,Massachusetts,Boston,Nashville,18:40,18:28,-12,16:35,16:38,3
12/31/2017,19393,3112,Midwest,Missouri,St. Louis,Atlanta,10:05,9:53,-12,7:30,7:27,-3
12/31/2017,19393,3120,South,Georgia,Atlanta,Jacksonville,14:55,14:43,-12,13:50,13:48,-2
12/31/2017,19393,3201,South,Georgia,Atlanta,Baltimore,10:05,9:53,-12,8:20,8:18,-2
12/31/2017,19393,3208,South,Florida,Orlando,Baltimore,11:35,11:23,-12,9:25,9:27,2
12/31/2017,19393,3246,West,Colorado,Denver,Spokane,0:15,0:03,-12,22:45,22:42,-3
12/31/2017,19393,3312,West,California,Burbank,Oakland,11:30,11:18,-12,10:15,10:15,0
12/31/2017,19393,3355,West,California,San Diego,Phoenix,15:50,15:38,-12,13:40,13:37,-3
12/31/2017,19393,3358,West,Arizona,Phoenix,Burbank,8:50,8:38,-12,8:20,8:21,1
12/31/2017,19393,3382,Midwest,Missouri,St. Louis,Chicago,21:00,20:48,-12,19:55,19:48,-7
12/31/2017,19393,3422,South,Florida,Fort Myers,Baltimore,8:55,8:43,-12,6:35,6:34,-1
12/31/2017,19393,3427,South,Florida,Tampa,Baltimore,10:20,10:08,-12,8:10,8:05,-5
12/31/2017,19393,3461,South,Texas,Houston,Atlanta,10:55,10:43,-12,8:00,7:59,-1
12/31/2017,19393,3466,West,California,Oakland,Phoenix,14:10,13:58,-12,11:20,11:18,-2
12/31/2017,19393,3505,South,Virginia,Richmond,Atlanta,15:20,15:08,-12,13:30,13:25,-5
12/31/2017,19393,3528,Midwest,Minnesota,Minneapolis,St. Louis,18:25,18:13,-12,16:55,16:57,2
12/31/2017,19393,3541,South,Florida,Orlando,Atlanta,8:00,7:48,-12,6:30,6:27,-3
12/31/2017,19393,3567,South,Texas,Austin,Dallas,15:55,15:43,-12,15:00,14:55,-5
12/31/2017,19393,3602,South,Maryland,Baltimore,Providence,10:55,10:43,-12,9:40,9:37,-3
12/31/2017,19393,3606,Northeast,New York,New York,Milwaukee,21:30,21:18,-12,19:55,19:57,2
12/31/2017,19393,3625,South,Texas,Houston,Phoenix,20:20,20:08,-12,18:25,18:20,-5
12/31/2017,19393,3627,South,Tennessee,Nashville,New York,14:35,14:23,-12,11:30,11:30,0
12/31/2017,19393,3632,West,California,Sacramento,San Diego,16:20,16:08,-12,14:55,14:50,-5
12/31/2017,19393,3667,Northeast,New Jersey,Newark,Austin,19:10,18:58,-12,15:45,15:43,-2
12/31/2017,19393,3669,South,Maryland,Baltimore,Hartford,12:15,12:03,-12,11:05,11:00,-5
12/31/2017,19393,3672,West,Colorado,Denver,Newark,23:40,23:28,-12,18:05,18:19,14
12/31/2017,19393,3733,West,California,Santa Ana,Austin,16:15,16:03,-12,11:35,11:33,-2
12/31/2017,19393,3735,West,Nevada,Las Vegas,Seattle,15:10,14:58,-12,12:25,12:33,8
12/31/2017,19393,3738,West,California,San Francisco,Denver,9:55,9:43,-12,6:25,6:19,-6
12/31/2017,19393,3747,Midwest,Minnesota,Minneapolis,Chicago,21:15,21:03,-12,19:45,19:48,3
12/31/2017,19393,3763,West,California,San Diego,Sacramento,17:15,17:03,-12,15:40,15:36,-4
12/31/2017,19393,3835,South,Florida,Orlando,Fort Lauderdale,12:05,11:53,-12,11:00,10:57,-3
12/31/2017,19393,3851,South,Florida,Fort Lauderdale,Baltimore,12:45,12:33,-12,10:15,10:11,-4
12/31/2017,19393,3876,West,California,Santa Ana,Phoenix,21:55,21:43,-12,19:45,19:40,-5
12/31/2017,19393,3881,Midwest,Missouri,Kansas City,Dallas,12:40,12:28,-12,11:05,11:03,-2
12/31/2017,19393,3900,West,California,Los Angeles,San Jose,17:15,17:03,-12,16:05,15:59,-6
12/31/2017,19393,3918,South,Texas,Houston,Tampa,9:30,9:18,-12,6:30,6:29,-1
12/31/2017,19393,3931,Midwest,Missouri,Kansas City,Houston,9:50,9:38,-12,7:40,7:36,-4
12/31/2017,19393,3981,South,Maryland,Baltimore,Jacksonville,22:20,22:08,-12,20:15,20:07,-8
12/31/2017,19393,3984,Midwest,Illinois,Chicago,Kansas City,8:30,8:18,-12,7:00,7:03,3
12/31/2017,19393,4021,West,Nevada,Las Vegas,San Diego,7:55,7:43,-12,6:50,6:47,-3
12/31/2017,19393,4101,West,New Mexico,Albuquerque,Phoenix,20:05,19:53,-12,18:45,18:45,0
12/31/2017,19393,4114,West,Arizona,Phoenix,Austin,22:15,22:03,-12,19:05,19:00,-5
12/31/2017,19393,4127,West,Arizona,Tucson,Las Vegas,19:50,19:38,-12,19:30,19:31,1
12/31/2017,19393,4128,Northeast,New York,Albany,Baltimore,18:50,18:38,-12,17:30,17:26,-4
12/31/2017,19393,4145,West,Oregon,Portland,Las Vegas,8:00,7:48,-12,5:55,5:55,0
12/31/2017,19393,4168,West,California,San Diego,San Jose,11:40,11:28,-12,10:15,10:12,-3
12/31/2017,19393,4198,West,California,Los Angeles,San Francisco,15:50,15:38,-12,14:30,14:29,-1
12/31/2017,19393,4224,West,Nevada,Las Vegas,Salt Lake City,8:05,7:53,-12,5:50,5:46,-4
12/31/2017,19393,4246,West,California,Sacramento,Long Beach,16:10,15:58,-12,14:50,14:44,-6
12/31/2017,19393,4252,South,Arkansas,Little Rock,St. Louis,8:55,8:43,-12,7:45,7:40,-5
12/31/2017,19393,4310,Northeast,New Hampshire,Manchester,Baltimore,10:35,10:23,-12,9:00,8:57,-3
12/31/2017,19393,4369,West,Nevada,Las Vegas,Denver,11:45,11:33,-12,8:55,8:55,0
12/31/2017,19393,4500,West,California,San Francisco,San Diego,11:00,10:48,-12,9:25,9:20,-5
12/31/2017,19393,4509,West,California,San Diego,San Francisco,17:35,17:23,-12,16:05,15:59,-6
12/31/2017,19393,4614,South,Virginia,Washington,Atlanta,15:00,14:48,-12,13:00,12:59,-1
12/31/2017,19393,4877,South,Georgia,Atlanta,Houston,21:25,21:13,-12,20:05,20:10,5
12/31/2017,19393,5123,West,Utah,Salt Lake City,Dallas,11:05,10:53,-12,7:20,7:15,-5
12/31/2017,19393,5219,Northeast,New York,New York,Tampa,15:15,15:03,-12,12:10,12:20,10
12/31/2017,19393,5306,West,Colorado,Denver,Omaha,13:35,13:23,-12,11:15,11:10,-5
12/31/2017,19393,5433,Midwest,Illinois,Chicago,Raleigh/Durham,20:05,19:53,-12,17:20,17:16,-4
12/31/2017,19393,5475,South,Texas,El Paso,Dallas,14:15,14:03,-12,11:40,11:35,-5
12/31/2017,19393,6107,West,California,Burbank,Oakland,16:40,16:28,-12,15:25,15:25,0
12/31/2017,19393,6135,South,Oklahoma,Oklahoma City,Houston,13:45,13:33,-12,12:20,12:18,-2
12/31/2017,19393,6979,West,Arizona,Phoenix,El Paso,22:30,22:18,-12,21:20,21:17,-3
12/31/2017,19805,23,Northeast,New York,New York,Los Angeles,18:10,17:59,-11,14:30,14:31,1
12/31/2017,19393,25,West,California,San Francisco,Las Vegas,18:30,18:19,-11,17:00,16:59,-1
12/31/2017,19790,29,South,Georgia,Atlanta,Orlando,18:27,18:16,-11,16:55,16:49,-6
12/31/2017,19977,114,West,Hawaii,Honolulu,Denver,8:42,8:31,-11,22:45,22:46,1
12/31/2017,19805,159,South,Texas,Dallas/Fort Worth,San Francisco,9:14,9:03,-11,7:15,7:15,0
12/31/2017,19790,201,South,Georgia,Atlanta,Minneapolis,10:25,10:14,-11,8:37,8:40,3
12/31/2017,19805,202,West,California,Los Angeles,Boston,21:59,21:48,-11,13:35,13:33,-2
12/31/2017,19977,246,Midwest,Illinois,Chicago,Tampa,21:14,21:03,-11,17:34,17:42,8
12/31/2017,19977,268,West,Colorado,Denver,San Francisco,11:53,11:42,-11,10:00,9:55,-5
12/31/2017,19977,272,South,Florida,Orlando,Chicago,10:26,10:15,-11,8:30,8:28,-2
12/31/2017,19790,326,South,Florida,Jacksonville,New York,15:49,15:38,-11,13:30,13:20,-10
12/31/2017,19977,330,South,Florida,Miami,Chicago,14:48,14:37,-11,12:26,12:23,-3
12/31/2017,19977,331,West,Colorado,Denver,Newark,20:56,20:45,-11,15:20,15:25,5
12/31/2017,19977,374,Midwest,Illinois,Chicago,Houston,15:06,14:55,-11,12:15,12:14,-1
12/31/2017,19805,383,West,California,Los Angeles,Miami,15:39,15:28,-11,7:45,7:43,-2
12/31/2017,19805,400,West,Colorado,Denver,Charlotte,12:21,12:10,-11,7:00,7:05,5
12/31/2017,19977,414,West,California,Los Angeles,San Francisco,7:28,7:17,-11,6:01,5:53,-8
12/31/2017,19805,452,West,Arizona,Phoenix,San Francisco,22:54,22:43,-11,21:40,21:39,-1
12/31/2017,19977,497,Northeast,New Jersey,Newark,San Francisco,11:44,11:33,-11,8:30,8:30,0
12/31/2017,19977,497,West,California,San Francisco,San Diego,14:24,14:13,-11,12:50,12:47,-3
12/31/2017,19977,526,South,Florida,Fort Lauderdale,Denver,18:04,17:53,-11,15:30,15:31,1
12/31/2017,19977,527,South,Florida,Fort Myers,Houston,8:42,8:31,-11,7:00,6:56,-4
12/31/2017,19805,538,South,Louisiana,New Orleans,Washington,10:37,10:26,-11,7:10,7:05,-5
